[BEGIN] 12/6/2019 3:55:47 PM
[ 1664.637045] $$$   hi_02_PhTable_AutoGen   $$$
[ 1692.751356] part5,519,3016,3260,1989,1055,529,280,145,74,34,12,7,6,1,1,1,0,0,0,0,
[ 1693.753234] part1,3745,9551,4829,2042,800,261,66,16,2,1,0,0,0,0,0,0,0,0,0,0,
[ 1693.760645] part2,7674,16944,8172,3539,1308,435,155,62,17,14,2,1,0,0,0,0,0,0,0,0,
[ 1693.768467] part3,5841,15580,8571,4261,1903,881,377,180,106,61,36,18,7,12,1,1,0,0,0,0,
[ 1693.776744] part4,1904,4370,3562,3492,2783,1865,1364,858,623,350,195,123,65,24,14,7,2,3,1,0,
[ 1693.785531] part5,1467,4774,4880,3748,2358,1505,1030,667,398,204,142,78,41,15,6,1,2,1,1,0,
[ 1694.599560] (3)-2541	[[HDMI][AUDIOF]] Audio STS : FSM=5(CHECK), hbr=0/0, sample_cnt= 30652, hbr_sample_cnt=0, fifo_ov=0, type=2(LPCM), ch_mode=0, ch_num=2, acr_freq=48000, wait_acr_cnt=1
[ 1694.786589] part1,3407,9119,4723,2089,746,222,76,20,9,3,4,1,0,0,0,0,0,0,0,0,
[ 1694.794008] part2,7324,16328,7901,3474,1286,451,142,53,15,7,3,1,0,0,0,0,0,0,0,0,
[ 1694.801798] part3,5327,14329,8086,3986,1861,845,376,186,103,53,34,24,8,4,4,0,0,0,0,0,
[ 1694.810036] part4,1961,4296,3321,3192,2745,1813,1308,835,606,362,220,97,57,29,14,3,6,0,1,1,
[ 1694.818761] part5,1352,4201,4402,3397,2255,1439,1035,611,380,192,152,68,41,16,9,4,1,0,1,0,
[ 1695.819940] part1,7309,17393,9660,5114,2501,1155,489,204,100,43,18,4,2,2,1,0,0,0,0,0,
[ 1695.828134] part2,11992,24142,12971,6796,3053,1332,588,242,125,40,16,8,3,0,1,0,0,0,0,0,
[ 1695.836488] part3,12947,23248,12005,5966,2750,1225,535,198,101,33,19,3,2,0,0,1,0,0,0,0,
[ 1695.844846] part4,11299,22913,12528,6501,3210,1457,657,295,148,57,23,10,2,1,2,0,0,0,0,0,
[ 1695.853288] part5,7240,19242,11386,6182,3117,1495,714,325,152,67,43,13,8,5,1,0,2,0,0,0,
[ 1696.853277] part1,4715,14347,9007,4936,2412,1127,549,225,114,63,19,8,4,2,0,0,1,0,0,0,
[ 1696.861472] part2,9100,21918,12502,6391,3040,1426,629,260,124,43,14,7,3,2,0,0,0,0,0,0,
[ 1696.869748] part3,10253,21104,11287,5901,2673,1222,501,241,102,40,15,3,0,1,1,0,0,0,0,0,
[ 1696.878099] part4,8779,20465,11770,6184,3126,1453,698,317,165,65,36,11,5,1,0,0,0,0,0,0,
[ 1696.886445] part5,4536,15403,10508,5664,3037,1507,799,360,184,74,39,14,8,3,3,0,0,0,0,0,
[ 1697.886631] part1,811,3405,2823,1684,922,484,249,107,58,35,20,7,2,1,0,1,0,0,0,0,
[ 1697.894402] part2,4410,10647,5791,3060,1421,652,310,148,58,27,23,9,7,1,0,0,0,0,0,0,
[ 1697.902412] part3,6536,12915,6667,3517,1658,840,389,182,80,43,22,11,2,4,0,0,0,0,0,0,
[ 1697.910497] part4,4450,11373,6806,3720,1959,968,528,277,161,94,53,17,12,4,3,0,0,0,0,0,
[ 1697.918754] part5,2622,8218,5626,3129,1730,897,483,252,137,69,34,16,11,1,3,0,0,1,0,0,
[ 1698.919976] part1,817,3208,2794,1678,945,474,278,145,60,26,23,12,4,3,1,1,0,0,0,0,
[ 1698.927833] part2,4782,11417,6209,3141,1477,732,297,153,67,34,20,9,6,1,1,0,0,0,0,0,
[ 1698.935831] part3,6164,12408,6756,3401,1660,790,382,208,86,48,25,10,1,0,2,2,0,0,0,0,
[ 1698.943916] part4,4305,11124,6579,3638,1944,983,534,243,161,74,43,22,6,3,0,0,0,0,0,0,
[ 1698.952099] part5,2417,7844,5523,3038,1629,865,470,251,126,62,51,18,16,2,1,3,0,2,0,0,
[ 1699.953308] part1,1726,7156,6530,4261,2766,1581,1020,593,382,175,120,53,37,16,10,3,6,0,2,0,
[ 1699.962036] part2,5230,14185,9482,5649,3255,1855,1022,552,337,157,75,34,25,13,1,1,0,1,0,0,
[ 1699.970651] part3,7279,15829,9726,5652,3162,1611,845,431,226,115,47,32,13,3,2,1,1,0,0,0,
[ 1699.979087] part4,3711,10602,7597,4662,2566,1424,790,405,210,97,49,30,14,3,1,2,1,0,1,0,
[ 1699.987438] part5,950,4906,5131,3456,2255,1266,822,449,282,115,77,26,16,8,4,0,2,0,0,0,
[ 1700.986654] part1,1871,7522,6746,4395,2653,1707,1059,609,386,188,121,64,32,21,9,7,5,0,0,0,
[ 1700.995289] part2,5395,14320,9635,5737,3413,1879,1123,570,352,182,92,34,27,10,4,3,2,0,0,0,
[ 1701.003903] part3,7555,15647,9896,5610,3159,1572,862,462,246,106,68,24,14,5,0,0,1,0,0,0,
[ 1701.012332] part4,3909,10965,7636,4633,2641,1318,742,381,226,91,49,27,21,8,3,2,0,0,0,0,
[ 1701.020681] part5,1039,4891,5018,3289,2012,1298,852,431,257,130,66,40,15,8,10,3,1,0,0,0,
[ 1702.020051] part1,485,2799,3214,1986,1250,701,393,168,82,25,15,5,2,2,0,0,0,0,0,0,
[ 1702.027885] part2,2228,7099,4776,2348,1200,484,212,79,30,8,4,0,3,1,0,0,0,0,0,0,
[ 1702.035534] part3,2948,6360,3439,1848,878,414,187,66,37,10,4,1,0,0,0,0,0,0,0,0,
[ 1702.043203] part4,2749,6496,3912,2005,1062,514,292,
[ 1702.048036] (0)-0000	147,63,20,9,3,2,0,0,0,0,0,0,0,
[ 1702.053328] part5,649,2133,1884,1048,561,263,140,93,44,16,6,4,1,0,0,0,0,0,0,0,
[ 1702.409531] (2)-2539	[[HDMI][PWR][WARN]] PWR_STS : FG_HDMI=1, P0/P1/P2/P3(active,fsm,vs_cnt,pol,int) =  P0(0,PS_OFF,0,0,0)/P1(0,PS_OFF,0,0,0)/P2(0,PS_OFF,0,0,0)/P3(1,PS_OFF,36694,1,0)
[ 1703.053366] part1,1125,4883,4962,2580,1568,920,588,331,230,100,78,26,20,7,1,5,1,0,0,0,
[ 1703.061644] part2,1549,5077,4035,2128,1302,570,305,141,87,36,19,9,2,5,1,0,0,0,0,0,
[ 1703.069559] part3,4181,7653,4245,2351,1277,701,344,167,118,52,35,12,11,4,4,0,0,0,0,0,
[ 1703.077742] part4,6753,12236,7056,3786,1896,915,459,247,83,37,27,16,8,1,3,0,0,1,0,0,
[ 1703.085830] part5,1039,3382,3033,1859,1106,593,341,166,106,41,36,11,9,3,4,4,0,0,0,0,
[ 1704.086728] part1,965,4411,4885,2650,1624,876,616,319,216,101,69,25,21,6,5,2,1,0,0,0,
[ 1704.094923] part2,1437,5141,3978,2270,1316,638,285,174,76,37,23,4,2,3,2,0,0,0,0,0,
[ 1704.102844] part3,3909,7625,4239,2307,1357,667,363,175,124,61,39,16,10,5,4,1,0,0,0,0,
[ 1704.111021] part4,6130,11937,6895,3816,1925,917,494,254,112,45,28,6,9,4,0,2,0,0,0,0,
[ 1704.119103] part5,939,3434,3148,1909,1167,628,354,197,131,67,48,15,7,0,1,2,1,1,0,0,
[ 1705.120038] part1,965,4390,4910,2706,1577,862,524,287,177,92,58,21,16,6,3,0,1,0,0,0,
[ 1705.128163] part2,1649,5206,4239,2365,1285,622,361,158,82,39,22,12,4,2,0,1,0,0,0,0,
[ 1705.136172] part3,3788,7700,4307,2402,1269,716,422,167,117,63,38,15,18,6,2,1,0,0,0,0,
[ 1705.144352] part4,6136,12075,6865,3877,1915,934,477,246,94,58,27,13,12,6,2,1,1,0,0,0,
